rank,threshold_pct,metric,market,symbol,year,n_days,first_date,last_date,min_close,median_close,mean_close,max_close,penny_days,penny_day_ratio,one_tick_ge_10_days,gap_up_ge_10_days,gap_down_le_10_days,abs_gap_ge_10_days,abs_ret_ge_10_days,range_ge_10_days,one_tick_ge_20_days,gap_up_ge_20_days,gap_down_le_20_days,abs_gap_ge_20_days,abs_ret_ge_20_days,range_ge_20_days,one_tick_ge_30_days,gap_up_ge_30_days,gap_down_le_30_days,abs_gap_ge_30_days,abs_ret_ge_30_days,range_ge_30_days,one_tick_ge_50_days,gap_up_ge_50_days,gap_down_le_50_days,abs_gap_ge_50_days,abs_ret_ge_50_days,range_ge_50_days,one_tick_ge_100_days,gap_up_ge_100_days,gap_down_le_100_days,abs_gap_ge_100_days,abs_ret_ge_100_days,range_ge_100_days
2,30,range_ge,KR,244460.KQ,2025,241,2025-01-02,2025-12-30,1651.0,1651.0,1946.02489626556,5060.0,0,0.0,0,1,1,2,14,37,0,0,0,0,3,21,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0
3,30,range_ge,KR,042940.KQ,2025,239,2025-01-02,2025-12-30,3165.0,10680.0,11685.39748953975,46750.0,0,0.0,0,14,3,17,33,69,0,9,1,10,20,31,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0
4,30,range_ge,KR,101390.KQ,2025,169,2025-01-02,2025-09-10,396.0,396.0,770.1775147928994,2400.0,127,0.7514792899408284,0,2,3,5,16,32,0,1,1,2,7,13,0,0,0,0,2,10,0,0,0,0,0,1,0,0,0,0,0,0
5,30,range_ge,KR,011080.KQ,2025,242,2025-01-02,2025-12-30,599.0,975.5,1126.793388429752,2860.0,129,0.5330578512396694,0,3,2,5,32,105,0,1,0,1,9,36,0,0,0,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0
6,30,range_ge,KR,010770.KS,2025,241,2025-01-02,2025-12-30,2379.56298828125,4446.658203125,5084.301758825532,13613.9853515625,0,0.0,0,5,1,6,35,77,0,1,1,2,13,37,0,1,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0
7,30,range_ge,KR,044180.KQ,2025,242,2025-01-02,2025-12-30,425.0,615.0,636.8636363636364,1283.0,232,0.9586776859504132,0,3,1,4,21,58,0,2,0,2,8,24,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
8,30,range_ge,KR,054180.KQ,2025,241,2025-01-02,2025-12-30,1559.2203369140625,2293.85302734375,2986.680912761768,5337.33154296875,0,0.0,0,8,2,10,21,49,0,3,1,4,9,22,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
9,30,range_ge,KR,210120.KQ,2025,228,2025-01-02,2025-12-30,1048.0,2637.5,2871.792396946957,5850.0,0,0.0,0,3,3,6,30,103,0,2,1,3,8,29,0,0,0,0,1,9,0,0,0,0,0,3,0,0,0,0,0,0
10,30,range_ge,KR,192410.KQ,2025,242,2025-01-02,2025-12-30,1290.0,2707.0,2667.9256198347107,4420.0,0,0.0,0,2,2,4,25,78,0,1,1,2,7,28,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
1,30,range_ge,TH,TWZ.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0290909084406765,0.0399999991059303,242,1.0,242,21,20,41,53,240,242,21,20,41,53,240,227,21,9,30,40,240,37,9,0,9,13,76,0,0,0,0,0,8
2,30,range_ge,TH,NATION.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0314462802965532,0.050000000745058,242,1.0,242,47,36,83,85,231,241,47,36,83,85,231,165,44,22,66,61,222,43,16,1,17,20,107,0,0,0,0,0,8
3,30,range_ge,TH,SDC.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.034999999217689,0.0356198340377285,0.050000000745058,242,1.0,242,27,45,72,86,242,226,27,45,72,86,242,121,24,0,24,34,213,1,0,0,0,1,32,0,0,0,0,0,14
4,30,range_ge,TH,CIG.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0362809911555002,0.0599999986588954,242,1.0,242,29,49,78,80,230,207,29,47,76,72,225,117,21,14,35,37,187,13,7,0,7,10,97,0,0,0,0,0,6
5,30,range_ge,TH,WAVE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0414876027940964,0.0799999982118606,242,1.0,242,25,35,60,77,221,176,14,29,43,66,193,123,14,11,25,41,177,35,6,0,6,11,76,0,0,0,0,0,13
6,30,range_ge,TH,MORE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0354958674139227,0.0599999986588954,242,1.0,242,36,41,77,88,239,181,36,38,74,80,230,117,24,21,45,56,146,57,24,0,24,28,125,0,0,0,0,1,6
7,30,range_ge,TH,AKS.BK,2025,242,2025-01-02,2025-12-30,0.0099999997764825,0.0399999991059303,0.1026442743730076,0.2299990057945251,242,1.0,154,23,31,54,59,149,148,23,30,53,59,148,100,22,11,33,40,134,44,15,0,15,13,73,1,1,0,1,1,10
8,30,range_ge,TH,KC.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0423553712850759,0.0700000002980232,242,1.0,242,34,56,90,92,202,157,30,33,63,63,147,83,28,5,33,34,123,13,10,0,10,7,41,0,0,0,0,1,7
9,30,range_ge,TH,GEL.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0428512391888282,0.0900000035762786,242,1.0,242,24,55,79,80,229,158,18,41,59,67,191,54,11,3,14,13,120,5,2,0,2,2,42,0,0,0,0,0,9
10,30,range_ge,TH,GRAND.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0406611567086054,0.0599999986588954,242,1.0,242,27,52,79,88,221,157,25,49,74,80,210,75,14,3,17,20,116,2,2,0,2,2,23,0,0,0,0,0,3
1,30,range_ge,TW,6682.TWO,2025,242,2025-01-02,2025-12-31,5.5,13.924999713897703,21.5254063290998,70.80000305175781,175,0.7231404958677686,0,0,0,0,30,79,0,0,0,0,9,18,0,0,0,0,4,9,0,0,0,0,0,1,0,0,0,0,0,0
2,30,range_ge,TW,7759.TWO,2025,204,2025-03-10,2025-12-31,60.5,74.80000305175781,83.4392157348932,182.0,0,0.0,0,0,0,0,11,46,0,0,0,0,6,15,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0
3,30,range_ge,TW,7819.TWO,2025,221,2025-02-12,2025-12-31,101.5,140.0,157.39610435520362,394.2421875,0,0.0,0,0,1,1,14,32,0,0,0,0,4,9,0,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,1
4,30,range_ge,TW,6493.TWO,2025,242,2025-01-02,2025-12-31,16.662700653076172,18.9618558883667,25.870798229186004,76.80000305175781,177,0.731404958677686,0,1,0,1,14,30,0,0,0,0,5,10,0,0,0,0,3,5,0,0,0,0,1,1,0,0,0,0,0,0
5,30,range_ge,TW,6748.TWO,2025,243,2025-01-02,2025-12-31,23.049999237060547,40.25,50.64938287774231,91.9000015258789,42,0.1728395061728395,0,0,0,0,15,32,0,0,0,0,4,9,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
6,30,range_ge,TW,6995.TWO,2025,229,2025-01-21,2025-12-31,52.0,71.50814819335938,74.26340159786841,118.8909683227539,0,0.0,0,0,0,0,7,22,0,0,0,0,4,9,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1
7,30,range_ge,TW,3117.TWO,2025,242,2025-01-02,2025-12-31,3.700000047683716,4.835000038146973,5.048016527467523,7.949999809265137,242,1.0,0,0,0,0,12,30,0,0,0,0,4,8,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
8,30,range_ge,TW,6793.TWO,2025,242,2025-01-02,2025-12-31,4.599999904632568,7.28000020980835,9.266570274494896,21.0,242,1.0,0,0,1,1,14,49,0,0,1,1,5,13,0,0,1,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0
9,30,range_ge,TW,7832.TWO,2025,164,2025-05-08,2025-12-31,9.529999732971191,11.150000095367432,11.687804844321274,17.100000381469727,164,1.0,0,0,0,0,5,22,0,0,0,0,1,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1
10,30,range_ge,TW,6990.TWO,2025,210,2025-01-02,2025-12-31,17.899999618530273,23.1773681640625,23.66966173081171,40.79999923706055,200,0.9523809523809524,0,0,0,0,12,19,0,0,0,0,4,9,0,0,0,0,2,4,0,0,0,0,2,1,0,0,0,0,0,0
1,30,range_ge,UK,CHP.L,2025,253,2025-01-02,2025-12-31,0.0020000000949949,0.0040000001899898,0.0039486166682432,0.0070000002160668,253,1.0,253,1,3,4,49,180,253,1,2,3,37,162,253,1,0,1,20,121,214,0,0,0,2,10,12,0,0,0,0,2
2,30,range_ge,UK,AMGO.L,2025,253,2025-01-02,2025-12-31,0.209999993443489,0.324999988079071,0.358063240119591,0.8999999761581421,253,1.0,0,5,6,11,38,220,0,0,0,0,13,171,0,0,0,0,7,121,0,0,0,0,2,55,0,0,0,0,0,3
3,30,range_ge,UK,SYME.L,2025,252,2025-01-02,2025-12-31,2.999999924213625e-05,0.003000000026077,0.0020611905296795,0.0080000003799796,252,1.0,252,24,27,51,33,125,252,23,23,46,28,125,252,14,4,18,14,113,242,2,1,3,5,42,119,2,0,2,4,23
4,30,range_ge,UK,PRM.L,2025,253,2025-01-02,2025-12-31,1.5099999904632568,3.049999952316284,3.1048418877153057,4.800000190734863,0,0.0,0,57,65,122,22,142,0,20,5,25,7,113,0,2,0,2,3,65,0,1,0,1,0,11,0,0,0,0,0,0
5,30,range_ge,UK,TRC.L,2025,253,2025-01-02,2025-12-31,0.0002500000118743,0.25,0.2189911074892446,0.4749999940395355,253,1.0,3,0,6,6,25,217,3,0,3,3,8,137,3,0,2,2,5,63,3,0,2,2,3,21,3,0,0,0,0,15
6,30,range_ge,UK,CHF.L,2025,253,2025-01-02,2025-12-31,0.2249999940395355,0.675000011920929,0.7261897230101197,1.5499999523162842,196,0.7747035573122529,0,6,1,7,31,170,0,5,0,5,13,112,0,2,0,2,7,63,0,0,0,0,1,33,0,0,0,0,0,7
7,30,range_ge,UK,PYX.L,2025,253,2025-01-02,2025-12-31,0.3479999899864197,0.699999988079071,1.1104743111981703,3.049999952316284,144,0.5691699604743083,0,52,88,140,62,139,0,18,13,31,20,110,0,3,5,8,5,62,0,0,0,0,1,26,0,0,0,0,0,5
8,30,range_ge,UK,SCGL.L,2025,253,2025-01-02,2025-12-31,0.2750000059604645,0.4749999940395355,1.2339762783804429,11.899999618530272,194,0.766798418972332,0,11,6,17,46,211,0,2,0,2,22,110,0,1,0,1,11,61,0,1,0,1,3,28,0,0,0,0,0,5
9,30,range_ge,UK,RRR.L,2025,253,2025-01-02,2025-12-31,0.0219999998807907,0.0350000001490116,0.0342766798208117,0.0599999986588954,253,1.0,14,4,2,6,34,229,0,0,0,0,3,137,0,0,0,0,2,58,0,0,0,0,0,8,0,0,0,0,0,1
10,30,range_ge,UK,AEG.L,2025,253,2025-01-02,2025-12-31,0.0649999976158142,0.2000000029802322,0.1835098812290331,0.550000011920929,253,1.0,0,7,5,12,39,157,0,2,1,3,9,96,0,1,0,1,5,57,0,0,0,0,1,25,0,0,0,0,1,3
1,30,range_ge,US,MYSEW,2025,250,2025-01-02,2025-12-31,0.0460000000894069,0.2189999967813491,0.2133359994888305,0.7599999904632568,250,1.0,32,45,43,88,101,122,3,23,21,44,46,82,0,11,8,19,20,63,0,5,1,6,7,26,0,0,0,0,2,12
2,30,range_ge,US,LUCYW,2025,250,2025-01-02,2025-12-31,0.0340000018477439,0.0799999982118606,0.0805440002828836,0.1550000011920929,250,1.0,188,42,50,92,93,110,17,26,25,51,44,77,0,9,5,14,19,62,0,2,1,3,7,36,0,0,0,0,1,8
3,30,range_ge,US,RNWWW,2025,250,2025-01-02,2025-12-31,0.0049999998882412,0.1169999986886978,0.103664000481367,0.2479999959468841,250,1.0,113,31,62,93,90,141,58,13,21,34,39,90,55,9,2,11,19,59,50,6,0,6,8,26,21,1,0,1,1,9
4,30,range_ge,US,PAPL,2025,250,2025-01-02,2025-12-31,0.4600000083446502,4.5,4.73776801097393,11.18000030517578,6,0.024,0,12,31,43,55,159,0,5,26,31,17,76,0,1,20,21,10,58,0,1,6,7,7,40,0,1,0,1,0,13
5,30,range_ge,US,PPCB,2025,250,2025-01-02,2025-12-31,0.0003999999898951,3.0,3.864593995981384,25.0,53,0.212,17,29,31,60,73,109,17,22,22,44,48,64,17,20,13,33,33,54,17,10,6,16,16,38,17,3,0,3,6,15
6,30,range_ge,US,LIDRW,2025,250,2025-01-02,2025-12-31,0.0450000017881393,0.083500001579523,0.1123119999468326,0.4099999964237213,250,1.0,140,32,27,59,87,173,2,11,7,18,20,93,0,6,1,7,11,53,0,2,0,2,6,27,0,1,0,1,1,6
7,30,range_ge,US,MYPSW,2025,250,2025-01-02,2025-12-31,0.0080000003799796,0.0160000007599592,0.0173040000125765,0.032999999821186,250,1.0,250,36,37,73,85,104,250,19,21,40,45,70,250,17,6,23,23,50,209,5,0,5,2,21,12,0,0,0,0,0
8,30,range_ge,US,WALDW,2025,250,2025-01-02,2025-12-31,0.0299999993294477,0.0700000002980232,0.0835159999653696,0.1720000058412552,250,1.0,165,28,45,73,73,111,89,15,24,39,32,80,7,3,6,9,10,50,0,0,0,0,0,22,0,0,0,0,0,1
9,30,range_ge,US,IINNW,2025,250,2025-01-02,2025-12-31,0.1800000071525573,0.2800000011920929,0.3065079996585846,0.6499999761581421,250,1.0,0,22,30,52,79,107,0,9,7,16,30,75,0,3,2,5,10,49,0,0,0,0,3,23,0,0,0,0,1,7
10,30,range_ge,US,MNYWW,2025,250,2025-01-02,2025-12-31,0.025000000372529,0.0509999990463256,0.0615559998750686,0.1800000071525573,250,1.0,212,22,48,70,81,148,118,8,11,19,28,83,29,1,3,4,10,48,0,0,0,0,1,17,0,0,0,0,0,2
