market,year,total_stocks,total_stock_days,stocks_ever_penny,stocks_ever_penny_ratio,stocks_penny_majority_days,stocks_penny_majority_ratio,penny_days_total,penny_day_ratio_all,median_close_median_of_stocks,mean_close_mean_of_stocks,stocks_one_tick_ge_10,stocks_one_tick_ge_10_ratio,days_one_tick_ge_10,days_one_tick_ge_10_ratio,stocks_gap_up_ge_10,stocks_gap_up_ge_10_ratio,days_gap_up_ge_10,days_gap_up_ge_10_ratio,stocks_gap_down_le_10,stocks_gap_down_le_10_ratio,days_gap_down_le_10,days_gap_down_le_10_ratio,stocks_abs_gap_ge_10,stocks_abs_gap_ge_10_ratio,days_abs_gap_ge_10,days_abs_gap_ge_10_ratio,stocks_abs_ret_ge_10,stocks_abs_ret_ge_10_ratio,days_abs_ret_ge_10,days_abs_ret_ge_10_ratio,stocks_range_ge_10,stocks_range_ge_10_ratio,days_range_ge_10,days_range_ge_10_ratio,stocks_one_tick_ge_20,stocks_one_tick_ge_20_ratio,days_one_tick_ge_20,days_one_tick_ge_20_ratio,stocks_gap_up_ge_20,stocks_gap_up_ge_20_ratio,days_gap_up_ge_20,days_gap_up_ge_20_ratio,stocks_gap_down_le_20,stocks_gap_down_le_20_ratio,days_gap_down_le_20,days_gap_down_le_20_ratio,stocks_abs_gap_ge_20,stocks_abs_gap_ge_20_ratio,days_abs_gap_ge_20,days_abs_gap_ge_20_ratio,stocks_abs_ret_ge_20,stocks_abs_ret_ge_20_ratio,days_abs_ret_ge_20,days_abs_ret_ge_20_ratio,stocks_range_ge_20,stocks_range_ge_20_ratio,days_range_ge_20,days_range_ge_20_ratio,stocks_one_tick_ge_30,stocks_one_tick_ge_30_ratio,days_one_tick_ge_30,days_one_tick_ge_30_ratio,stocks_gap_up_ge_30,stocks_gap_up_ge_30_ratio,days_gap_up_ge_30,days_gap_up_ge_30_ratio,stocks_gap_down_le_30,stocks_gap_down_le_30_ratio,days_gap_down_le_30,days_gap_down_le_30_ratio,stocks_abs_gap_ge_30,stocks_abs_gap_ge_30_ratio,days_abs_gap_ge_30,days_abs_gap_ge_30_ratio,stocks_abs_ret_ge_30,stocks_abs_ret_ge_30_ratio,days_abs_ret_ge_30,days_abs_ret_ge_30_ratio,stocks_range_ge_30,stocks_range_ge_30_ratio,days_range_ge_30,days_range_ge_30_ratio,stocks_one_tick_ge_50,stocks_one_tick_ge_50_ratio,days_one_tick_ge_50,days_one_tick_ge_50_ratio,stocks_gap_up_ge_50,stocks_gap_up_ge_50_ratio,days_gap_up_ge_50,days_gap_up_ge_50_ratio,stocks_gap_down_le_50,stocks_gap_down_le_50_ratio,days_gap_down_le_50,days_gap_down_le_50_ratio,stocks_abs_gap_ge_50,stocks_abs_gap_ge_50_ratio,days_abs_gap_ge_50,days_abs_gap_ge_50_ratio,stocks_abs_ret_ge_50,stocks_abs_ret_ge_50_ratio,days_abs_ret_ge_50,days_abs_ret_ge_50_ratio,stocks_range_ge_50,stocks_range_ge_50_ratio,days_range_ge_50,days_range_ge_50_ratio,stocks_one_tick_ge_100,stocks_one_tick_ge_100_ratio,days_one_tick_ge_100,days_one_tick_ge_100_ratio,stocks_gap_up_ge_100,stocks_gap_up_ge_100_ratio,days_gap_up_ge_100,days_gap_up_ge_100_ratio,stocks_gap_down_le_100,stocks_gap_down_le_100_ratio,days_gap_down_le_100,days_gap_down_le_100_ratio,stocks_abs_gap_ge_100,stocks_abs_gap_ge_100_ratio,days_abs_gap_ge_100,days_abs_gap_ge_100_ratio,stocks_abs_ret_ge_100,stocks_abs_ret_ge_100_ratio,days_abs_ret_ge_100,days_abs_ret_ge_100_ratio,stocks_range_ge_100,stocks_range_ge_100_ratio,days_range_ge_100,days_range_ge_100_ratio
th,2021,752,175379,157,0.20877659574468085,74,0.09840425531914894,20734,0.11822396067944281,4.404046535491943,13.764403491129054,5,0.006648936170212766,708,0.00403697135917071,204,0.2712765957446808,519,0.002959305276002258,105,0.13962765957446807,307,0.0017504946430302374,249,0.33111702127659576,826,0.004709799919032496,534,0.7101063829787234,3026,0.0172540612045912,619,0.8231382978723404,8579,0.048916917076730966,1,0.0013297872340425532,241,0.0013741668044634763,68,0.09042553191489362,153,0.0008723963530411281,31,0.041223404255319146,96,0.000547385947006198,85,0.11303191489361702,249,0.001419782300047326,243,0.32313829787234044,680,0.003877317124627236,372,0.4946808510638298,1921,0.010953420877071941,1,0.0013297872340425532,241,0.0013741668044634763,5,0.006648936170212766,31,0.00017676004538741812,4,0.005319148936170213,28,0.00015965423454347442,8,0.010638297872340425,59,0.00033641427993089253,18,0.023936170212765957,100,0.0005701936947981229,172,0.22872340425531915,552,0.0031474691952856383,0,0.0,0,0.0,1,0.0013297872340425532,16,9.123099116769967e-05,2,0.0026595744680851063,18,0.00010263486506366212,2,0.0026595744680851063,34,0.0001938658562313618,2,0.0026595744680851063,54,0.00030790459519098635,17,0.022606382978723406,139,0.0007925692357693909,0,0.0,0,0.0,1,0.0013297872340425532,16,9.123099116769967e-05,0,0.0,0,0.0,1,0.0013297872340425532,16,9.123099116769967e-05,1,0.0013297872340425532,27,0.00015395229759549318,2,0.0026595744680851063,110,0.0006272130642779352
th,2022,815,185454,109,0.13374233128834356,85,0.10429447852760736,19082,0.10289343988266632,4.615760803222656,14.26462765420108,3,0.0036809815950920245,686,0.003699030487344571,137,0.16809815950920245,390,0.002102947361609887,70,0.08588957055214724,241,0.0012995136260204687,168,0.20613496932515338,631,0.003402460987630356,429,0.5263803680981595,2071,0.011167189707420708,603,0.7398773006134969,6771,0.036510401501180886,1,0.001226993865030675,241,0.0012995136260204687,45,0.05521472392638037,131,0.000706374626592039,22,0.026993865030674847,63,0.0003397068814908279,53,0.06503067484662577,194,0.001046081508082867,161,0.19754601226993865,450,0.002426477724934485,342,0.4196319018404908,1613,0.00869757460070961,1,0.001226993865030675,241,0.0012995136260204687,9,0.011042944785276074,37,0.00019951039071683545,1,0.001226993865030675,24,0.0001294121453298392,9,0.011042944785276074,61,0.00032892253604667465,15,0.018404907975460124,71,0.00038284426326744096,158,0.19386503067484662,582,0.003138244524248601,0,0.0,0,0.0,3,0.0036809815950920245,22,0.00011862779988568594,1,0.001226993865030675,2,1.0784345444153267e-05,3,0.0036809815950920245,24,0.0001294121453298392,4,0.0049079754601227,22,0.00011862779988568594,25,0.03067484662576687,229,0.0012348075533555492,0,0.0,0,0.0,2,0.00245398773006135,2,1.0784345444153267e-05,0,0.0,0,0.0,2,0.00245398773006135,2,1.0784345444153267e-05,1,0.001226993865030675,1,5.392172722076633e-06,4,0.0049079754601227,40,0.00021568690888306533
th,2023,857,201752,172,0.20070011668611434,125,0.14585764294049008,29017,0.14382509219239462,4.108284950256348,13.463837922990106,9,0.010501750291715286,1141,0.005655458186288116,152,0.17736289381563594,428,0.0021214163924025537,90,0.10501750291715285,373,0.0018488044728181133,200,0.23337222870478413,801,0.003970220865220667,443,0.5169194865810969,2022,0.010022205479995243,614,0.7164527421236873,7060,0.03499345731392997,3,0.003500583430571762,303,0.001501843847892462,40,0.046674445740956826,140,0.0006939212498513026,31,0.03617269544924154,116,0.000574963321305365,57,0.06651108518086347,256,0.0012688845711566676,133,0.15519253208868145,461,0.0022849835441532177,333,0.3885647607934656,1689,0.008371664221420357,1,0.0011668611435239206,243,0.001204449026527618,9,0.010501750291715286,44,0.00021808953566755223,6,0.007001166861143524,34,0.00016852373210674492,13,0.015169194865810968,78,0.00038661326777429715,58,0.0676779463243874,177,0.0008773147230262897,153,0.17852975495915985,655,0.00324656013323288,0,0.0,0,0.0,5,0.005834305717619603,31,0.00015365399103850271,1,0.0011668611435239206,25,0.00012391450890201832,5,0.005834305717619603,56,0.000277568499940521,5,0.005834305717619603,60,0.00029739482136484396,31,0.03617269544924154,262,0.001298624053293152,0,0.0,0,0.0,1,0.0011668611435239206,24,0.00011895792854593759,0,0.0,0,0.0,1,0.0011668611435239206,24,0.00011895792854593759,1,0.0011668611435239206,26,0.00012887108925809906,4,0.004667444574095682,171,0.0008475752408898053
th,2024,902,212262,229,0.25388026607538805,164,0.18181818181818182,39828,0.18763603471181842,3.5088579654693604,12.333448949707401,21,0.02328159645232816,2923,0.01377071732104663,287,0.3181818181818182,840,0.003957373434717472,206,0.22838137472283815,817,0.003849016781147827,367,0.40687361419068735,1657,0.007806390215865299,540,0.5986696230598669,3294,0.015518557254713515,657,0.7283813747228381,9764,0.045999755019739755,7,0.007760532150776054,1012,0.004767692757064383,83,0.09201773835920177,214,0.0010081879940827844,46,0.050997782705099776,184,0.0008668532285571605,109,0.12084257206208426,398,0.001875041222639945,222,0.24611973392461198,741,0.0034909687084829126,378,0.4190687361419069,2549,0.012008743910827185,7,0.007760532150776054,499,0.0023508682665762124,34,0.037694013303769404,81,0.00038160386691918477,18,0.019955654101995565,43,0.00020257983058672772,47,0.052106430155210645,124,0.0005841836975059125,121,0.13414634146341464,298,0.0014039253375545317,187,0.2073170731707317,974,0.004588668720731925,4,0.004434589800443459,49,0.00023084678369185253,6,0.0066518847006651885,23,0.00010835665356964506,4,0.004434589800443459,4,1.8844635403416532e-05,9,0.009977827050997782,27,0.0001272012889730616,12,0.013303769401330377,32,0.00015075708322733226,33,0.036585365853658534,240,0.001130678124204992,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0022172949002217295,2,9.422317701708266e-06,9,0.009977827050997782,47,0.00022142446599014424
th,2025,929,219811,309,0.3326157158234661,259,0.27879440258342303,60257,0.2741309579593378,2.742538928985596,10.763987310117761,39,0.04198062432723358,6734,0.030635409510898,259,0.27879440258342303,1166,0.005304557096778596,263,0.2831001076426265,1836,0.00835263021413851,370,0.3982777179763186,3002,0.013657187310917106,583,0.6275565123789021,5065,0.023042522894668602,733,0.7890204520990313,17054,0.07758483424396413,25,0.02691065662002153,3385,0.015399593286960162,86,0.09257265877287406,491,0.0022337371651100263,82,0.08826695371367062,763,0.003471163863500917,119,0.12809472551130247,1254,0.005704901028610943,246,0.26480086114101187,1686,0.007670225784878828,436,0.46932185145317545,5583,0.02539909285704537,17,0.01829924650161464,1697,0.007720268776357871,33,0.03552206673842842,284,0.0012920190527316649,27,0.02906350914962325,139,0.0006323614377806388,40,0.04305705059203445,423,0.0019243804905123038,135,0.14531754574811626,694,0.0031572578260414628,208,0.2238966630785791,2839,0.012915641164454919,13,0.013993541442411194,265,0.001205581158358772,16,0.017222820236813777,102,0.0004640350118965839,5,0.005382131324004306,5,2.2746814308656074e-05,20,0.021528525296017224,107,0.00048678182620523995,23,0.024757804090419805,132,0.0006005158977485203,44,0.04736275565123789,885,0.004026186132632125,1,0.001076426264800861,1,4.549362861731215e-06,2,0.002152852529601722,2,9.09872572346243e-06,0,0.0,0,0.0,2,0.002152852529601722,2,9.09872572346243e-06,4,0.004305705059203444,4,1.819745144692486e-05,19,0.02045209903121636,127,0.0005777690834398643
tw,2020,1883,455504,1438,0.7636749867233139,1188,0.6309081253319172,286309,0.628554304682286,22.857925415039062,188.4518338811365,0,0.0,0,0.0,519,0.27562400424853956,608,0.0013347852049597807,268,0.14232607541157727,374,0.0008210685306824967,694,0.3685608072225173,982,0.0021558537356422777,863,0.45831120552310145,2177,0.0047793213671010575,1487,0.7896972915560276,10345,0.022711106817942323,0,0.0,0,0.0,187,0.09930961232076474,195,0.0004280972285644034,24,0.012745618693574084,24,5.268888966946503e-05,207,0.10993096123207648,219,0.0004807861182338684,138,0.07328730748805098,240,0.0005268888966946503,295,0.1566648964418481,593,0.0013018546489163652,0,0.0,0,0.0,93,0.04938927243759957,95,0.00020856018827496576,10,0.0053106744556558685,10,2.1953704028943763e-05,101,0.05363781200212427,105,0.0002305138923039095,95,0.05045140732873075,121,0.00026563981875021955,81,0.043016463090812536,139,0.0003051564860023183,0,0.0,0,0.0,61,0.0323951141795008,61,0.00013391759457655696,2,0.0010621348911311736,2,4.390740805788753e-06,63,0.03345724907063197,63,0.00013830833538234572,64,0.033988316516197555,68,0.00014928518739681758,34,0.018056293149229952,42,9.22055569215638e-05,0,0.0,0,0.0,21,0.011152416356877323,21,4.61027784607819e-05,0,0.0,0,0.0,21,0.011152416356877323,21,4.61027784607819e-05,20,0.010621348911311737,20,4.390740805788753e-05,9,0.004779607010090282,9,1.9758333626049387e-05
tw,2021,1946,464954,1198,0.6156217882836588,988,0.5077081192189106,237633,0.5110892690459702,29.597055435180664,283.6787527959389,0,0.0,0,0.0,251,0.1289825282631038,334,0.0007183506325356917,113,0.05806783144912641,180,0.0003871350714264207,320,0.1644398766700925,514,0.0011054857039621124,754,0.3874614594039055,2093,0.004501520580530547,1574,0.8088386433710175,13628,0.029310426407773673,0,0.0,0,0.0,33,0.01695786228160329,67,0.00014410027658650102,5,0.0025693730729701952,39,8.387926547572448e-05,37,0.019013360739979446,106,0.00022797954206222552,143,0.07348406988694758,309,0.0006645818726153555,279,0.1433710174717369,650,0.0013979877579287413,0,0.0,0,0.0,5,0.0025693730729701952,38,8.172851507891103e-05,3,0.001541623843782117,36,7.742701428528414e-05,7,0.0035971223021582736,74,0.00015915552936419516,50,0.025693730729701953,128,0.0002752960507921214,100,0.051387461459403906,180,0.0003871350714264207,0,0.0,0,0.0,3,0.001541623843782117,36,7.742701428528414e-05,2,0.0010277492291880781,23,4.9467259126709306e-05,4,0.0020554984583761563,59,0.00012689427341199344,16,0.008221993833504625,68,0.00014625102698331447,52,0.02672147995889003,61,0.00013119577420562034,0,0.0,0,0.0,3,0.001541623843782117,28,6.022101111077655e-05,0,0.0,0,0.0,3,0.001541623843782117,28,6.022101111077655e-05,3,0.001541623843782117,20,4.3015007936268966e-05,10,0.0051387461459403904,10,2.1507503968134483e-05
tw,2022,2010,486848,1189,0.5915422885572139,989,0.49203980099502487,239595,0.492135122255817,30.495264053344727,100.6862360949152,0,0.0,0,0.0,79,0.039303482587064675,135,0.00027729393979229657,100,0.04975124378109453,187,0.00038410345734192193,158,0.07860696517412935,322,0.0006613973971342185,532,0.2646766169154229,1287,0.002643535559353227,1219,0.6064676616915423,7074,0.01453020244511634,0,0.0,0,0.0,8,0.003980099502487562,46,9.44853424477455e-05,7,0.003482587064676617,45,9.243131326409886e-05,14,0.006965174129353234,91,0.00018691665571184436,55,0.02736318407960199,152,0.00031221243591428945,151,0.07512437810945273,280,0.0005751281714210596,0,0.0,0,0.0,3,0.0014925373134328358,41,8.421519652951229e-05,3,0.0014925373134328358,41,8.421519652951229e-05,5,0.0024875621890547263,82,0.00016843039305902458,18,0.008955223880597015,96,0.00019718680163007755,58,0.028855721393034824,84,0.00017253845142631787,0,0.0,0,0.0,1,0.0004975124378109452,39,8.010713816221901e-05,2,0.0009950248756218905,20,4.108058367293283e-05,2,0.0009950248756218905,59,0.00012118772183515184,5,0.0024875621890547263,69,0.00014172801367161824,16,0.007960199004975124,18,3.697252530563954e-05,0,0.0,0,0.0,1,0.0004975124378109452,24,4.929670040751939e-05,0,0.0,0,0.0,1,0.0004975124378109452,24,4.929670040751939e-05,1,0.0004975124378109452,20,4.108058367293283e-05,5,0.0024875621890547263,5,1.0270145918233207e-05
tw,2023,2090,487340,1086,0.5196172248803828,850,0.40669856459330145,205067,0.4207883613083268,36.16819953918457,66.15707674406463,0,0.0,0,0.0,96,0.045933014354066985,177,0.0003631961259079903,85,0.04066985645933014,185,0.00037961177001682604,164,0.0784688995215311,362,0.0007428078959248164,562,0.26889952153110047,1407,0.002887101407641482,1223,0.5851674641148326,6432,0.01319817786350392,0,0.0,0,0.0,12,0.005741626794258373,54,0.00011080559773464111,8,0.003827751196172249,49,0.00010054582016661879,18,0.00861244019138756,103,0.0002113514179012599,85,0.04066985645933014,197,0.00040423523618007964,191,0.09138755980861243,366,0.0007510157179792342,0,0.0,0,0.0,7,0.0033492822966507177,48,9.849386465301433e-05,2,0.0009569377990430622,43,8.823408708499199e-05,8,0.003827751196172249,91,0.00018672795173800633,35,0.01674641148325359,126,0.0002585463947141626,88,0.042105263157894736,121,0.00024828661714614025,0,0.0,0,0.0,4,0.0019138755980861245,45,9.233799811220093e-05,1,0.0004784688995215311,19,3.8987154758484834e-05,4,0.0019138755980861245,64,0.00013132515287068576,8,0.003827751196172249,75,0.00015389666352033489,29,0.013875598086124402,31,6.361062092173842e-05,0,0.0,0,0.0,3,0.0014354066985645933,28,5.745475438092502e-05,0,0.0,0,0.0,3,0.0014354066985645933,28,5.745475438092502e-05,3,0.0014354066985645933,29,5.950670989452949e-05,5,0.0023923444976076554,5,1.0259777568022326e-05
tw,2024,2189,515900,1012,0.4623115577889447,736,0.3362265874828689,179891,0.34869354526070945,42.27499961853027,83.41616926328051,0,0.0,0,0.0,130,0.05938784833257195,196,0.00037991858887381275,104,0.04751027866605756,195,0.00037798022872649736,206,0.09410689812699863,391,0.0007578988176003102,758,0.34627683873915027,1848,0.003582089552238806,1630,0.7446322521699407,11029,0.02137817406474123,0,0.0,0,0.0,19,0.00867976244860667,44,8.528784648187633e-05,10,0.0045682960255824575,32,6.202752471409187e-05,24,0.0109639104613979,76,0.00014731537119596822,108,0.04933759707629054,193,0.00037410350843186663,263,0.12014618547281863,502,0.0009730567939523164,0,0.0,0,0.0,13,0.005938784833257195,34,6.590424500872262e-05,4,0.001827318410232983,26,5.039736383019965e-05,14,0.006395614435815441,60,0.00011630160883892227,38,0.01735952489721334,89,0.00017251405311106803,91,0.041571493832800364,135,0.00026167861988757513,0,0.0,0,0.0,5,0.0022841480127912287,26,5.039736383019965e-05,3,0.0013704888076747374,10,1.9383601473153714e-05,6,0.002740977615349475,36,6.978096530335336e-05,8,0.003654636820465966,40,7.753440589261485e-05,36,0.01644586569209685,39,7.559604574529947e-05,0,0.0,0,0.0,4,0.001827318410232983,15,2.9075402209730567e-05,0,0.0,0,0.0,4,0.001827318410232983,15,2.9075402209730567e-05,4,0.001827318410232983,10,1.9383601473153714e-05,8,0.003654636820465966,8,1.5506881178522968e-05
tw,2025,2294,541280,1102,0.4803836094158675,874,0.38099389712292936,207038,0.3824970440437482,40.51022720336914,88.4983780801406,0,0.0,0,0.0,180,0.07846556233653008,203,0.0003750369494531481,258,0.11246730601569312,278,0.0005135973987584984,407,0.1774193548387097,481,0.0008886343482116465,1047,0.45640802092414995,2836,0.005239432456399645,1789,0.7798605056669573,11128,0.020558675731599172,0,0.0,0,0.0,10,0.004359197907585004,10,1.8474726574046706e-05,11,0.004795117698343505,11,2.0322199231451374e-05,18,0.007846556233653008,21,3.879692580549808e-05,205,0.08936355710549258,413,0.0007630062075081288,350,0.15257192676547515,1016,0.001877032219923145,0,0.0,0,0.0,3,0.0013077593722755014,3,5.542417972214011e-06,5,0.002179598953792502,5,9.237363287023353e-06,6,0.0026155187445510027,8,1.4779781259237363e-05,62,0.02702702702702703,87,0.00016073012119420632,175,0.07628596338273758,326,0.0006022760863139226,0,0.0,0,0.0,3,0.0013077593722755014,3,5.542417972214011e-06,2,0.0008718395815170009,2,3.6949453148093406e-06,3,0.0013077593722755014,5,9.237363287023353e-06,14,0.006102877070619006,17,3.14070351758794e-05,69,0.03007846556233653,79,0.00014595033993496895,0,0.0,0,0.0,3,0.0013077593722755014,3,5.542417972214011e-06,0,0.0,0,0.0,3,0.0013077593722755014,3,5.542417972214011e-06,4,0.0017436791630340018,4,7.389890629618681e-06,15,0.006538796861377506,15,2.7712089861070057e-05
uk,2020,1326,330335,133,0.10030165912518854,106,0.07993966817496229,26577,0.08045468993597409,102.43314361572266,415.1647878405653,8,0.006033182503770739,1250,0.003784037416561975,396,0.2986425339366516,1169,0.003538831791968759,441,0.332579185520362,1221,0.003696247748497737,604,0.4555052790346908,2390,0.007235079540466496,1114,0.8401206636500754,11442,0.034637564896241695,1190,0.8974358974358975,42229,0.1278368928511965,6,0.004524886877828055,940,0.002845596137254605,120,0.09049773755656108,225,0.0006811267349811555,144,0.1085972850678733,285,0.0008627605309761303,224,0.1689291101055807,510,0.0015438872659572858,599,0.4517345399698341,2289,0.006929329317208289,934,0.7043740573152338,11038,0.033414564003208864,5,0.003770739064856712,810,0.00245205624593216,68,0.05128205128205128,90,0.0002724506939924622,59,0.0444947209653092,101,0.0003057502232582076,111,0.083710407239819,191,0.0005782009172506698,319,0.24057315233785823,774,0.002343075968335175,662,0.49924585218702866,4402,0.01332586616616465,3,0.0022624434389140274,617,0.0018678008688149908,21,0.01583710407239819,24,7.265351839798992e-05,13,0.00980392156862745,14,4.238121906549412e-05,29,0.021870286576168928,38,0.00011503473746348403,135,0.10180995475113122,215,0.0006508544356486597,357,0.2692307692307692,1246,0.0037719284968289767,2,0.0015082956259426848,364,0.001101911695702847,8,0.006033182503770739,9,2.724506939924622e-05,1,0.0007541478129713424,1,3.02722993324958e-06,8,0.006033182503770739,10,3.02722993324958e-05,42,0.03167420814479638,49,0.0001483342667292294,121,0.09125188536953242,246,0.0007446985635793967
uk,2021,1433,348167,121,0.08443824145150035,102,0.07117934403349616,24674,0.07086829021705102,127.42754364013672,487.21104162303993,8,0.005582693649685973,1352,0.0038831939844959458,248,0.17306350314026517,625,0.0017951155623594426,244,0.1702721563154222,651,0.0018697923697535953,376,0.26238660153524074,1276,0.0036649079321130376,759,0.5296580600139568,5026,0.014435601306269693,1051,0.7334263782274948,26697,0.07667872026929605,6,0.00418702023726448,1093,0.003139298095454193,71,0.04954640614096301,106,0.00030445159937616146,97,0.06769016050244243,173,0.0004968879876610936,147,0.10258199581297976,279,0.0008013395870372552,353,0.2463363572923936,953,0.0027371922094856778,623,0.43475226796929517,5327,0.015300128961102,5,0.0034891835310537334,898,0.002579222039998047,24,0.01674808094905792,29,8.329336209347813e-05,46,0.03210048848569435,72,0.00020679731278380777,63,0.04396371249127704,101,0.0002900906748772859,186,0.1297976273551989,359,0.0010311143790192637,434,0.30286113049546404,1853,0.005322158619283275,4,0.0027913468248429866,665,0.0019100029583504468,9,0.00628053035589672,11,3.159403389752619e-05,16,0.011165387299371946,20,5.744369799550216e-05,20,0.013956734124214934,31,8.903773189302834e-05,75,0.052337752965806,117,0.00033604563327368765,213,0.14863921842288905,529,0.0015193858119810322,2,0.0013956734124214933,397,0.0011402574052107178,7,0.004884856943475227,9,2.584966409797597e-05,2,0.0013956734124214933,3,8.616554699325323e-06,8,0.005582693649685973,12,3.446621879730129e-05,24,0.01674808094905792,31,8.903773189302834e-05,67,0.04675505931612003,110,0.0003159403389752619
uk,2022,1472,363764,153,0.10394021739130435,120,0.08152173913043478,28805,0.07918595572953893,104.25753402709961,419.498677185917,11,0.007472826086956522,1862,0.005118703335129369,250,0.16983695652173914,603,0.0016576681584763748,280,0.19021739130434784,796,0.002188231930592362,414,0.28125,1399,0.003845900089068737,859,0.5835597826086957,5677,0.015606272198458341,1088,0.7391304347826086,27178,0.07471327564025028,6,0.004076086956521739,1313,0.0036094830714419237,62,0.042119565217391304,109,0.00029964482466654204,114,0.07744565217391304,227,0.000624030965131239,161,0.109375,336,0.000923675789797781,396,0.26902173913043476,1021,0.002806764825546233,581,0.39470108695652173,5254,0.014443430355945064,5,0.0033967391304347825,1232,0.00338681122925853,27,0.018342391304347828,39,0.00010721236845867101,51,0.034646739130434784,78,0.00021442473691734201,71,0.04823369565217391,117,0.00032163710537601303,212,0.14402173913043478,364,0.0010006487722809293,359,0.24388586956521738,1685,0.004632124124432324,5,0.0033967391304347825,981,0.0026968034219988783,6,0.004076086956521739,6,1.649421053210323e-05,14,0.009510869565217392,17,4.673359650762582e-05,18,0.012228260869565218,23,6.322780703972905e-05,69,0.046875,91,0.00025016219307023234,172,0.11684782608695653,401,0.0011023630705622326,2,0.001358695652173913,500,0.001374517544341936,3,0.0020380434782608695,3,8.247105266051615e-06,1,0.0006793478260869565,2,5.498070177367744e-06,4,0.002717391304347826,5,1.374517544341936e-05,18,0.012228260869565218,20,5.498070177367744e-05,54,0.036684782608695655,74,0.00020342859656260652
uk,2023,1494,372929,185,0.12382864792503347,145,0.09705488621151272,35986,0.09649557958753543,85.80392074584961,405.74562796178196,20,0.013386880856760375,3135,0.00840642588803767,278,0.18607764390896922,646,0.0017322332132926107,352,0.23560910307898258,990,0.002654660806748738,485,0.3246318607764391,1636,0.0043868940200413485,832,0.5568942436412316,5876,0.015756350404500588,1043,0.6981258366800536,29954,0.08032091899530473,11,0.007362784471218206,1961,0.005258373577812399,80,0.0535475234270415,128,0.00034322887198367515,151,0.10107095046854082,301,0.0008071241442741112,200,0.13386880856760375,429,0.0011503530162577864,431,0.28848728246318606,1271,0.0034081554397753996,595,0.39825970548862116,6808,0.018255485628631725,9,0.006024096385542169,1479,0.003965902356748872,40,0.02677376171352075,64,0.00017161443599183758,80,0.0535475234270415,134,0.00035931772535790997,107,0.07161981258366801,198,0.0005309321613497475,232,0.15528781793842034,490,0.0013139230255625066,382,0.2556894243641232,2471,0.006625926114622354,6,0.004016064257028112,1090,0.002922808362985984,15,0.010040160642570281,17,4.558508456033186e-05,23,0.015394912985274432,31,8.312574243354634e-05,35,0.023427041499330656,48,0.0001287108269938782,104,0.06961178045515395,155,0.00041562871216773166,202,0.13520749665327977,665,0.0017831812489776874,3,0.002008032128514056,664,0.001780499773415315,6,0.004016064257028112,6,1.6088853374234775e-05,1,0.0006693440428380187,1,2.681475562372462e-06,7,0.004685408299866131,7,1.8770328936607236e-05,28,0.018741633199464525,33,8.848869355829125e-05,67,0.04484605087014726,107,0.00028691788517385346
uk,2024,1520,381566,234,0.15394736842105264,181,0.11907894736842105,44674,0.11708066232316297,79.93951034545898,434.86610316399594,39,0.025657894736842105,5016,0.013145825361798483,409,0.26907894736842103,1292,0.003386045926523852,438,0.2881578947368421,1457,0.003818474392372486,602,0.3960526315789474,2749,0.007204520318896338,906,0.5960526315789474,7080,0.018555112352777764,1057,0.6953947368421053,34706,0.09095674142874365,22,0.014473684210526316,2584,0.006772091853047704,144,0.09473684210526316,405,0.0010614153252648296,221,0.14539473684210527,555,0.0014545321123999517,280,0.18421052631578946,960,0.0025159474376647813,480,0.3157894736842105,1937,0.005076448111204877,616,0.4052631578947368,9043,0.02369970070708606,16,0.010526315789473684,1979,0.005186520811602711,93,0.06118421052631579,297,0.0007783712385275417,131,0.0861842105263158,394,0.0010325867608749206,161,0.10592105263157894,691,0.0018109579994024625,324,0.2131578947368421,1097,0.002874994103248193,395,0.2598684210526316,3178,0.008328834330102787,13,0.008552631578947369,1698,0.004450082030369582,71,0.04671052631578947,256,0.0006709193167106084,83,0.05460526315789474,286,0.0007495426741376328,100,0.06578947368421052,542,0.0014204619908482412,165,0.10855263157894737,656,0.001719230749070934,228,0.15,912,0.0023901500657815423,7,0.004605263157894736,917,0.0024032539586860465,58,0.038157894736842106,239,0.0006263660808352946,0,0.0,0,0.0,58,0.038157894736842106,239,0.0006263660808352946,83,0.05460526315789474,266,0.0006971271025196166,87,0.057236842105263155,188,0.000492706373209353
